applicant_age,applicant_marital_status,employment_segment,applicant_income,spouse_income,program_type,product_name,house_ownership,down_payment,financing_tenure,interest_rate,installment_payment,credit_score
22,Widowed/Divorced,BUMDes,10477886,,TAPERA,KRR,TRUE,9791082,12,2,Angsuran Tetap (Fixed),Dipertimbangkan
17,Married,TNI,17584111,13126481,FLPP,KPR,FALSE,29129213,14,7,Angsuran Tetap (Fixed),Layak
19,Married,pekerjaan mandiri,17476466,1736753,FLPP,KPR,FALSE,14882982,5,8,Angsuran Tetap (Fixed),Dipertimbangkan
53,Widowed/Divorced,BUMD,3560628,,FLPP,KPP,TRUE,8056361,27,7,Angsuran Tetap (Fixed),Dipertimbangkan
69,Married,BUMD,11522164,16128972,TAPERA,KPP,FALSE,28130404,11,3,Angsuran Variabel (Variable),Dipertimbangkan
32,Married,TNI,1340251,6995407,FLPP,KPP,TRUE,23134731,3,2,Angsuran Tetap (Fixed),Dipertimbangkan
34,Single,POLRI,12636130,,TAPERA,KPR,FALSE,17237358,35,1,Angsuran Variabel (Variable),Layak
23,Married,pekerjaan mandiri,18506976,9539637,TAPERA,KPP,FALSE,5080004,13,10,Angsuran Tetap (Fixed),Dipertimbangkan
14,Married,TNI,18983638,1773032,FLPP,KPR,TRUE,18381025,33,3,Angsuran Variabel (Variable),Layak
26,Married,BUMD,13243698,4851661,FLPP,KPP,FALSE,8279895,2,6,Angsuran Tetap (Fixed),Dipertimbangkan
21,Widowed/Divorced,pekerjaan lain,8373959,,TAPERA,KPR,FALSE,3799874,9,5,Angsuran Tetap (Fixed),Dipertimbangkan
30,Widowed/Divorced,TNI,17158971,,FLPP,KPR,TRUE,7685302,6,6,Angsuran Tetap (Fixed),Dipertimbangkan
58,Single,BUMD,19505172,,TAPERA,KRR,TRUE,22874957,19,8,Angsuran Tetap (Fixed),Layak
60,Married,TNI,17636344,15631812,FLPP,KPR,FALSE,18201899,26,4,Angsuran Tetap (Fixed),Dipertimbangkan
29,Married,BUMD,6803558,7639631,TAPERA,KPR,TRUE,24053822,18,7,Angsuran Variabel (Variable),Layak
19,Married,POLRI,11455062,6558396,FLPP,KPR,TRUE,27645558,14,8,Angsuran Variabel (Variable),Layak
40,Single,PNS,15970569,,FLPP,KPP,TRUE,15218265,18,6,Angsuran Tetap (Fixed),Dipertimbangkan
52,Widowed/Divorced,BUMD,4609084,,TAPERA,KRR,FALSE,21377460,25,7,Angsuran Variabel (Variable),Dipertimbangkan
25,Widowed/Divorced,pekerjaan lain,12841879,,FLPP,KPR,FALSE,13548031,5,8,Angsuran Variabel (Variable),Dipertimbangkan
23,Married,pekerjaan mandiri,2132797,18158287,FLPP,KPP,FALSE,9491407,27,5,Angsuran Tetap (Fixed),Tidak Layak
51,Widowed/Divorced,pekerjaan lain,18800565,,TAPERA,KPR,TRUE,12819660,26,1,Angsuran Tetap (Fixed),Dipertimbangkan
20,Widowed/Divorced,POLRI,7036584,,TAPERA,KPR,FALSE,28146893,21,7,Angsuran Variabel (Variable),Layak
63,Married,ASN,7238268,13003914,TAPERA,KPR,FALSE,9231511,5,4,Angsuran Variabel (Variable),Dipertimbangkan
55,Married,ASN,13470850,13481050,TAPERA,KRR,TRUE,5866723,21,2,Angsuran Tetap (Fixed),Dipertimbangkan
13,Married,ASN,11690077,1365777,TAPERA,KPR,FALSE,25051904,22,4,Angsuran Variabel (Variable),Layak
42,Widowed/Divorced,BUMDes,11789804,,FLPP,KPP,FALSE,8806396,5,7,Angsuran Tetap (Fixed),Dipertimbangkan
31,Widowed/Divorced,BUMDes,8119417,,TAPERA,KPP,FALSE,18691989,14,2,Angsuran Variabel (Variable),Dipertimbangkan
48,Single,pekerjaan lain,10329758,,TAPERA,KRR,FALSE,25033886,5,10,Angsuran Tetap (Fixed),Dipertimbangkan
70,Single,PNS,15151586,,FLPP,KPP,TRUE,23888549,28,6,Angsuran Tetap (Fixed),Dipertimbangkan
65,Single,pekerjaan lain,11741492,,FLPP,KPP,TRUE,7648824,13,1,Angsuran Tetap (Fixed),Dipertimbangkan
64,Married,BUMD,17573683,17731950,TAPERA,KRR,TRUE,2570073,18,7,Angsuran Variabel (Variable),Dipertimbangkan
20,Widowed/Divorced,BUMD,5163859,,FLPP,KRR,TRUE,16192947,11,10,Angsuran Variabel (Variable),Dipertimbangkan
33,Widowed/Divorced,BUMD,13846566,,FLPP,KPP,FALSE,8933003,2,5,Angsuran Variabel (Variable),Dipertimbangkan
14,Single,PNS,1155927,,FLPP,KRR,FALSE,16494492,19,3,Angsuran Variabel (Variable),Dipertimbangkan
66,Married,pekerjaan mandiri,14516087,2241788,FLPP,KPR,TRUE,18900182,34,1,Angsuran Tetap (Fixed),Dipertimbangkan
34,Single,Swasta,1546007,,FLPP,KPR,TRUE,3330493,31,2,Angsuran Variabel (Variable),Dipertimbangkan
66,Single,BUMN,14927735,,TAPERA,KPR,FALSE,25268366,20,5,Angsuran Tetap (Fixed),Dipertimbangkan
33,Single,BUMN,12603943,,TAPERA,KPP,TRUE,14433327,6,9,Angsuran Tetap (Fixed),Dipertimbangkan
62,Married,PNS,11508397,17569802,TAPERA,KPP,TRUE,21546071,4,7,Angsuran Variabel (Variable),Layak
32,Single,Swasta,16253232,,FLPP,KRR,TRUE,17553630,8,6,Angsuran Tetap (Fixed),Dipertimbangkan
52,Married,BUMN,4447503,1982748,TAPERA,KPP,TRUE,8516674,4,1,Angsuran Variabel (Variable),Dipertimbangkan
21,Single,POLRI,4527768,,FLPP,KPP,TRUE,11833351,28,4,Angsuran Tetap (Fixed),Dipertimbangkan
23,Married,TNI,3953351,7414254,FLPP,KPR,TRUE,25297029,24,9,Angsuran Tetap (Fixed),Dipertimbangkan
13,Married,BUMN,2761305,9713672,FLPP,KPR,TRUE,27338351,3,2,Angsuran Variabel (Variable),Dipertimbangkan
16,Widowed/Divorced,ASN,11210281,,FLPP,KRR,FALSE,3517997,17,6,Angsuran Tetap (Fixed),Dipertimbangkan
57,Married,TNI,13735801,10056745,TAPERA,KPR,TRUE,24443301,11,3,Angsuran Variabel (Variable),Layak
50,Widowed/Divorced,pekerjaan mandiri,16458317,,FLPP,KPP,TRUE,5023224,9,6,Angsuran Variabel (Variable),Dipertimbangkan
68,Widowed/Divorced,BUMD,5966105,,FLPP,KPR,TRUE,26267655,27,8,Angsuran Variabel (Variable),Dipertimbangkan
55,Married,pekerjaan mandiri,5106166,18507484,FLPP,KRR,FALSE,18702946,16,10,Angsuran Tetap (Fixed),Dipertimbangkan
43,Married,TNI,17445155,10413414,TAPERA,KRR,FALSE,11801552,31,4,Angsuran Tetap (Fixed),Dipertimbangkan
18,Widowed/Divorced,BUMN,9852062,,FLPP,KRR,FALSE,26709472,19,2,Angsuran Tetap (Fixed),Dipertimbangkan
35,Married,BUMDes,19740661,9132797,TAPERA,KPR,TRUE,23128502,14,2,Angsuran Variabel (Variable),Layak
17,Single,TNI,17596215,,TAPERA,KRR,TRUE,3022222,14,1,Angsuran Variabel (Variable),Layak
55,Married,Swasta,8252302,16708520,TAPERA,KPP,TRUE,28464686,25,4,Angsuran Variabel (Variable),Dipertimbangkan
44,Widowed/Divorced,TNI,4507603,,TAPERA,KRR,FALSE,12423611,14,10,Angsuran Tetap (Fixed),Dipertimbangkan
61,Widowed/Divorced,Swasta,18704816,,TAPERA,KRR,TRUE,18244539,21,5,Angsuran Variabel (Variable),Dipertimbangkan
58,Married,pekerjaan lain,16234449,6167346,TAPERA,KPR,FALSE,29447681,33,2,Angsuran Tetap (Fixed),Dipertimbangkan
21,Married,pekerjaan mandiri,8341200,13201860,FLPP,KRR,TRUE,13937775,29,10,Angsuran Variabel (Variable),Dipertimbangkan
45,Widowed/Divorced,ASN,7812245,,FLPP,KPR,TRUE,27173163,26,4,Angsuran Variabel (Variable),Dipertimbangkan
17,Married,BUMN,10322710,15196678,FLPP,KRR,FALSE,6509514,20,10,Angsuran Variabel (Variable),Dipertimbangkan
54,Single,BUMDes,4424711,,TAPERA,KPR,FALSE,5942223,30,2,Angsuran Variabel (Variable),Dipertimbangkan
60,Widowed/Divorced,PNS,4697670,,TAPERA,KPP,FALSE,9071936,2,8,Angsuran Tetap (Fixed),Dipertimbangkan
24,Married,TNI,9950868,1959195,FLPP,KRR,FALSE,16979976,34,8,Angsuran Variabel (Variable),Dipertimbangkan
35,Married,TNI,9911343,4970368,TAPERA,KRR,FALSE,19465147,6,6,Angsuran Tetap (Fixed),Dipertimbangkan
40,Single,pekerjaan mandiri,8115755,,FLPP,KPR,FALSE,6053970,26,9,Angsuran Variabel (Variable),Dipertimbangkan
40,Married,Swasta,18043196,12198439,FLPP,KPR,FALSE,2783655,29,5,Angsuran Variabel (Variable),Dipertimbangkan
36,Widowed/Divorced,BUMD,4282049,,TAPERA,KRR,TRUE,2648676,25,7,Angsuran Tetap (Fixed),Dipertimbangkan
25,Married,TNI,10865200,7356874,FLPP,KPP,FALSE,14512104,12,10,Angsuran Tetap (Fixed),Dipertimbangkan
30,Single,pekerjaan lain,18769177,,TAPERA,KPP,TRUE,21382577,32,9,Angsuran Variabel (Variable),Layak
40,Married,BUMN,4663625,2673408,FLPP,KPR,TRUE,22687734,16,2,Angsuran Tetap (Fixed),Dipertimbangkan
27,Widowed/Divorced,TNI,4865064,,TAPERA,KPP,TRUE,2783007,3,10,Angsuran Tetap (Fixed),Dipertimbangkan
30,Widowed/Divorced,BUMD,9011695,,TAPERA,KPR,TRUE,3209471,35,2,Angsuran Variabel (Variable),Dipertimbangkan
30,Married,BUMD,8598904,14574760,FLPP,KPP,TRUE,14150253,26,2,Angsuran Tetap (Fixed),Dipertimbangkan
27,Married,BUMDes,10001545,17615203,TAPERA,KPR,FALSE,7902327,11,4,Angsuran Variabel (Variable),Dipertimbangkan
35,Single,POLRI,10663426,,TAPERA,KRR,TRUE,24684508,19,1,Angsuran Variabel (Variable),Layak
19,Married,BUMN,7210214,17885937,TAPERA,KPP,FALSE,24503914,31,5,Angsuran Tetap (Fixed),Dipertimbangkan
67,Single,Swasta,9006741,,TAPERA,KRR,TRUE,6712057,21,2,Angsuran Tetap (Fixed),Dipertimbangkan
23,Married,pekerjaan mandiri,7286235,12145282,FLPP,KRR,FALSE,16274525,10,1,Angsuran Tetap (Fixed),Dipertimbangkan
55,Married,TNI,16924956,15358698,FLPP,KPR,FALSE,12208997,2,3,Angsuran Variabel (Variable),Dipertimbangkan
29,Widowed/Divorced,PNS,3582921,,TAPERA,KRR,FALSE,6728584,1,10,Angsuran Tetap (Fixed),Dipertimbangkan
35,Single,BUMDes,16899101,,FLPP,KRR,FALSE,20567564,1,8,Angsuran Variabel (Variable),Dipertimbangkan
68,Married,Swasta,9305071,16856759,FLPP,KPR,TRUE,4670385,3,1,Angsuran Variabel (Variable),Dipertimbangkan
49,Widowed/Divorced,pekerjaan mandiri,10752883,,TAPERA,KPP,TRUE,29029997,15,9,Angsuran Variabel (Variable),Dipertimbangkan
45,Single,pekerjaan mandiri,6613815,,TAPERA,KRR,FALSE,26333343,10,2,Angsuran Variabel (Variable),Dipertimbangkan
19,Widowed/Divorced,TNI,11220756,,TAPERA,KRR,FALSE,27974160,22,8,Angsuran Tetap (Fixed),Layak
44,Single,BUMD,12770258,,TAPERA,KPR,TRUE,19311159,17,8,Angsuran Tetap (Fixed),Dipertimbangkan
29,Married,TNI,13223521,16393121,FLPP,KPR,TRUE,1455033,23,5,Angsuran Tetap (Fixed),Dipertimbangkan
58,Married,TNI,12198418,18375526,FLPP,KPR,TRUE,26988789,31,2,Angsuran Tetap (Fixed),Layak
30,Married,POLRI,18425115,1695492,FLPP,KRR,FALSE,5962713,27,4,Angsuran Variabel (Variable),Dipertimbangkan
55,Married,BUMDes,5752419,12985455,FLPP,KRR,TRUE,17704477,2,4,Angsuran Variabel (Variable),Dipertimbangkan
49,Widowed/Divorced,pekerjaan lain,15452582,,FLPP,KPP,FALSE,13060131,14,2,Angsuran Variabel (Variable),Dipertimbangkan
25,Single,ASN,13676134,,TAPERA,KPR,TRUE,22432348,7,5,Angsuran Tetap (Fixed),Layak
69,Single,TNI,19284360,,FLPP,KRR,FALSE,16074977,34,3,Angsuran Tetap (Fixed),Dipertimbangkan
29,Single,TNI,12705297,,FLPP,KPR,FALSE,12113082,26,10,Angsuran Variabel (Variable),Layak
39,Married,POLRI,10269315,11379167,TAPERA,KRR,FALSE,7394557,3,10,Angsuran Tetap (Fixed),Dipertimbangkan
46,Married,BUMD,12518378,5125895,TAPERA,KPP,TRUE,15544491,30,10,Angsuran Tetap (Fixed),Dipertimbangkan
63,Widowed/Divorced,PNS,12643314,,TAPERA,KRR,TRUE,10677384,8,1,Angsuran Variabel (Variable),Dipertimbangkan
44,Married,BUMD,5936900,16647017,TAPERA,KRR,FALSE,23847986,10,9,Angsuran Tetap (Fixed),Dipertimbangkan
31,Widowed/Divorced,Swasta,19728099,,TAPERA,KPP,TRUE,23290891,11,5,Angsuran Tetap (Fixed),Dipertimbangkan
44,Married,TNI,10672399,3168169,FLPP,KPR,TRUE,27836333,19,1,Angsuran Variabel (Variable),Layak
42,Widowed/Divorced,PNS,2374157,,FLPP,KPP,FALSE,8292227,19,10,Angsuran Tetap (Fixed),Tidak Layak
20,Married,ASN,2784870,17386858,FLPP,KPR,FALSE,11261666,1,7,Angsuran Variabel (Variable),Dipertimbangkan
35,Married,pekerjaan mandiri,1021532,2674434,TAPERA,KPR,FALSE,9436707,9,6,Angsuran Tetap (Fixed),Tidak Layak
69,Married,pekerjaan lain,10504814,17844097,FLPP,KRR,TRUE,23324635,10,2,Angsuran Variabel (Variable),Dipertimbangkan
58,Single,BUMDes,10082141,,FLPP,KPP,FALSE,5786346,13,7,Angsuran Tetap (Fixed),Dipertimbangkan
50,Single,POLRI,3708444,,TAPERA,KPR,FALSE,10757696,15,1,Angsuran Tetap (Fixed),Dipertimbangkan
43,Married,POLRI,12899483,9345943,TAPERA,KPR,FALSE,28236437,25,7,Angsuran Tetap (Fixed),Layak
38,Married,Swasta,4292988,9766461,FLPP,KRR,TRUE,11134198,20,3,Angsuran Variabel (Variable),Dipertimbangkan
49,Single,Swasta,15623567,,FLPP,KPR,TRUE,23780882,21,10,Angsuran Tetap (Fixed),Dipertimbangkan
21,Widowed/Divorced,BUMN,7694332,,FLPP,KRR,TRUE,9389294,9,7,Angsuran Tetap (Fixed),Dipertimbangkan
48,Widowed/Divorced,BUMN,7694886,,TAPERA,KPR,FALSE,11101973,20,2,Angsuran Tetap (Fixed),Dipertimbangkan
32,Widowed/Divorced,BUMD,16473773,,TAPERA,KPR,FALSE,19315038,12,7,Angsuran Tetap (Fixed),Dipertimbangkan
63,Widowed/Divorced,pekerjaan mandiri,15659690,,TAPERA,KPP,TRUE,4222644,9,9,Angsuran Tetap (Fixed),Dipertimbangkan
41,Married,ASN,11511276,17905231,TAPERA,KPP,TRUE,23990264,23,8,Angsuran Variabel (Variable),Layak
35,Widowed/Divorced,PNS,15350196,,TAPERA,KPP,FALSE,16654906,27,7,Angsuran Tetap (Fixed),Dipertimbangkan
42,Married,Swasta,1928549,19753877,TAPERA,KPR,TRUE,1886579,27,2,Angsuran Tetap (Fixed),Dipertimbangkan
61,Single,POLRI,5717269,,TAPERA,KRR,TRUE,21642973,20,4,Angsuran Variabel (Variable),Layak
50,Single,BUMN,18186808,,TAPERA,KPP,FALSE,13519532,9,10,Angsuran Variabel (Variable),Dipertimbangkan
47,Married,pekerjaan lain,19977534,10842964,TAPERA,KPR,TRUE,2796370,26,3,Angsuran Variabel (Variable),Dipertimbangkan
38,Married,pekerjaan mandiri,1199744,16529253,TAPERA,KRR,TRUE,28094567,34,8,Angsuran Variabel (Variable),Dipertimbangkan
66,Widowed/Divorced,Swasta,2823557,,TAPERA,KPP,TRUE,3840687,4,5,Angsuran Variabel (Variable),Dipertimbangkan
66,Single,PNS,4591965,,FLPP,KPP,FALSE,12189847,7,5,Angsuran Tetap (Fixed),Dipertimbangkan
49,Widowed/Divorced,Swasta,17155381,,TAPERA,KPP,TRUE,24172452,22,1,Angsuran Tetap (Fixed),Dipertimbangkan
20,Married,ASN,18140304,2779064,TAPERA,KPR,TRUE,24540872,14,9,Angsuran Tetap (Fixed),Layak
22,Married,ASN,19859243,17619666,FLPP,KPR,FALSE,5576916,15,3,Angsuran Tetap (Fixed),Dipertimbangkan
32,Widowed/Divorced,ASN,11431765,,FLPP,KRR,FALSE,25130402,1,8,Angsuran Tetap (Fixed),Dipertimbangkan
52,Widowed/Divorced,BUMN,7734370,,TAPERA,KPR,TRUE,4848990,5,1,Angsuran Variabel (Variable),Dipertimbangkan
22,Single,PNS,5061241,,FLPP,KPP,FALSE,18442350,7,4,Angsuran Variabel (Variable),Dipertimbangkan
26,Widowed/Divorced,ASN,4476474,,TAPERA,KPR,FALSE,16896157,2,9,Angsuran Variabel (Variable),Dipertimbangkan
41,Married,BUMD,14110182,2867410,TAPERA,KPP,TRUE,5087312,20,7,Angsuran Tetap (Fixed),Dipertimbangkan
43,Married,Swasta,7175489,8882870,FLPP,KPR,FALSE,29243463,35,5,Angsuran Tetap (Fixed),Dipertimbangkan
65,Widowed/Divorced,BUMD,15734752,,TAPERA,KPR,FALSE,29833789,8,7,Angsuran Variabel (Variable),Dipertimbangkan
22,Single,PNS,1726717,,FLPP,KPP,TRUE,7201122,10,4,Angsuran Variabel (Variable),Dipertimbangkan
23,Married,pekerjaan mandiri,18163595,19343571,FLPP,KRR,FALSE,7722665,31,8,Angsuran Variabel (Variable),Dipertimbangkan
31,Widowed/Divorced,ASN,10712297,,TAPERA,KRR,TRUE,23398775,7,10,Angsuran Tetap (Fixed),Layak
44,Single,Swasta,13325865,,FLPP,KPR,FALSE,23404282,18,7,Angsuran Variabel (Variable),Dipertimbangkan
37,Married,pekerjaan mandiri,4601593,16568038,TAPERA,KPP,TRUE,14988724,28,3,Angsuran Tetap (Fixed),Dipertimbangkan
14,Single,Swasta,10510071,,TAPERA,KPP,TRUE,16337136,8,10,Angsuran Tetap (Fixed),Dipertimbangkan
37,Widowed/Divorced,POLRI,1369757,,TAPERA,KPP,TRUE,20479625,20,1,Angsuran Variabel (Variable),Dipertimbangkan
54,Widowed/Divorced,pekerjaan lain,15914253,,TAPERA,KPP,TRUE,2430485,23,3,Angsuran Tetap (Fixed),Dipertimbangkan
42,Single,BUMN,16379679,,FLPP,KRR,TRUE,10291357,1,3,Angsuran Variabel (Variable),Dipertimbangkan
35,Single,pekerjaan mandiri,17798636,,FLPP,KPR,TRUE,29717210,33,4,Angsuran Variabel (Variable),Dipertimbangkan
35,Widowed/Divorced,pekerjaan mandiri,18617944,,FLPP,KPR,FALSE,14107177,33,2,Angsuran Tetap (Fixed),Dipertimbangkan
24,Widowed/Divorced,ASN,6080232,,TAPERA,KPR,FALSE,12806697,22,8,Angsuran Variabel (Variable),Dipertimbangkan
58,Married,pekerjaan lain,5698939,10339545,FLPP,KPP,TRUE,27338918,20,7,Angsuran Variabel (Variable),Dipertimbangkan
17,Single,BUMDes,17231777,,FLPP,KPP,FALSE,13634006,31,10,Angsuran Variabel (Variable),Dipertimbangkan
55,Married,POLRI,7052365,18011433,TAPERA,KPR,FALSE,27018039,34,5,Angsuran Variabel (Variable),Layak
21,Married,BUMN,11874206,12680137,FLPP,KRR,TRUE,20612338,26,2,Angsuran Tetap (Fixed),Dipertimbangkan
15,Single,ASN,1990588,,FLPP,KPR,FALSE,29589422,11,4,Angsuran Tetap (Fixed),Dipertimbangkan
19,Widowed/Divorced,BUMD,4564166,,FLPP,KRR,FALSE,17758220,31,6,Angsuran Tetap (Fixed),Dipertimbangkan
61,Married,POLRI,8769010,8939555,TAPERA,KPP,FALSE,4537704,12,7,Angsuran Variabel (Variable),Dipertimbangkan
61,Married,POLRI,15094745,3159895,TAPERA,KPR,TRUE,3077913,17,2,Angsuran Variabel (Variable),Dipertimbangkan
15,Widowed/Divorced,PNS,3445503,,FLPP,KPR,FALSE,15815236,24,10,Angsuran Tetap (Fixed),Dipertimbangkan
53,Single,Swasta,1988495,,TAPERA,KPR,TRUE,6840727,21,2,Angsuran Tetap (Fixed),Dipertimbangkan
57,Single,Swasta,16083040,,FLPP,KPP,TRUE,13671124,9,10,Angsuran Variabel (Variable),Dipertimbangkan
48,Widowed/Divorced,pekerjaan mandiri,7701975,,FLPP,KPR,TRUE,7567204,17,8,Angsuran Tetap (Fixed),Dipertimbangkan
41,Single,BUMN,10599565,,FLPP,KPP,FALSE,8566408,13,3,Angsuran Variabel (Variable),Dipertimbangkan
40,Widowed/Divorced,TNI,18734505,,FLPP,KPP,TRUE,28134536,13,2,Angsuran Tetap (Fixed),Dipertimbangkan
50,Married,BUMN,1813461,4228141,FLPP,KRR,FALSE,7829656,3,3,Angsuran Tetap (Fixed),Tidak Layak
70,Widowed/Divorced,PNS,1175700,,TAPERA,KPR,FALSE,13064865,27,10,Angsuran Tetap (Fixed),Dipertimbangkan
47,Widowed/Divorced,TNI,3414748,,FLPP,KPR,TRUE,12432374,12,9,Angsuran Tetap (Fixed),Dipertimbangkan
44,Widowed/Divorced,pekerjaan mandiri,7379935,,TAPERA,KPR,FALSE,28930806,14,10,Angsuran Variabel (Variable),Dipertimbangkan
65,Single,pekerjaan mandiri,16895837,,FLPP,KPP,TRUE,17805746,23,6,Angsuran Variabel (Variable),Dipertimbangkan
52,Married,Swasta,19746770,5626268,TAPERA,KRR,TRUE,27897094,5,8,Angsuran Variabel (Variable),Layak
40,Single,PNS,13620433,,FLPP,KPR,TRUE,3377922,6,3,Angsuran Variabel (Variable),Dipertimbangkan
63,Widowed/Divorced,TNI,18355924,,TAPERA,KPP,FALSE,11006837,7,2,Angsuran Variabel (Variable),Dipertimbangkan
44,Single,ASN,8736763,,TAPERA,KPR,FALSE,2727348,35,6,Angsuran Tetap (Fixed),Dipertimbangkan
14,Single,BUMD,8516904,,TAPERA,KPR,FALSE,28559187,19,5,Angsuran Variabel (Variable),Layak
37,Widowed/Divorced,pekerjaan mandiri,13009305,,TAPERA,KRR,FALSE,3280118,11,5,Angsuran Tetap (Fixed),Dipertimbangkan
17,Widowed/Divorced,TNI,18932287,,FLPP,KRR,TRUE,20305739,16,9,Angsuran Tetap (Fixed),Dipertimbangkan
52,Married,Swasta,17778793,11477013,FLPP,KPR,TRUE,14395588,4,9,Angsuran Variabel (Variable),Dipertimbangkan
57,Married,Swasta,4720329,16803422,FLPP,KPR,TRUE,9826596,2,1,Angsuran Tetap (Fixed),Tidak Layak
34,Widowed/Divorced,POLRI,15140028,,TAPERA,KRR,TRUE,9753717,13,6,Angsuran Tetap (Fixed),Dipertimbangkan
69,Single,PNS,2992863,,FLPP,KPR,TRUE,5673750,14,9,Angsuran Variabel (Variable),Dipertimbangkan
65,Married,PNS,12059848,3091397,TAPERA,KRR,FALSE,8906001,32,2,Angsuran Tetap (Fixed),Dipertimbangkan
64,Married,BUMDes,19919874,2186554,TAPERA,KPR,FALSE,12604651,5,7,Angsuran Tetap (Fixed),Dipertimbangkan
51,Single,pekerjaan mandiri,3704268,,FLPP,KPP,TRUE,19502761,31,3,Angsuran Tetap (Fixed),Dipertimbangkan
30,Widowed/Divorced,PNS,2400594,,FLPP,KRR,FALSE,4491715,3,8,Angsuran Variabel (Variable),Dipertimbangkan
45,Single,BUMD,8557969,,TAPERA,KPP,FALSE,22821687,23,7,Angsuran Variabel (Variable),Dipertimbangkan
43,Single,pekerjaan lain,11181030,,TAPERA,KPP,TRUE,27224192,15,1,Angsuran Tetap (Fixed),Dipertimbangkan
16,Single,Swasta,1884287,,TAPERA,KPP,TRUE,26958152,13,9,Angsuran Variabel (Variable),Dipertimbangkan
51,Single,ASN,13730161,,FLPP,KRR,TRUE,23882150,2,9,Angsuran Variabel (Variable),Layak
43,Widowed/Divorced,POLRI,2749542,,FLPP,KRR,TRUE,13989752,25,3,Angsuran Variabel (Variable),Dipertimbangkan
40,Widowed/Divorced,Swasta,15322158,,TAPERA,KPR,FALSE,19439667,9,2,Angsuran Variabel (Variable),Dipertimbangkan
41,Widowed/Divorced,POLRI,4959173,,TAPERA,KPR,FALSE,21657893,24,6,Angsuran Tetap (Fixed),Dipertimbangkan
25,Widowed/Divorced,PNS,12513385,,FLPP,KPR,TRUE,15647342,4,4,Angsuran Variabel (Variable),Dipertimbangkan
27,Single,POLRI,4086699,,FLPP,KPP,FALSE,20750725,1,4,Angsuran Variabel (Variable),Dipertimbangkan
39,Married,POLRI,18992476,2536112,TAPERA,KRR,FALSE,27902839,1,4,Angsuran Tetap (Fixed),Dipertimbangkan
65,Widowed/Divorced,pekerjaan lain,2908698,,FLPP,KPR,TRUE,3570661,4,3,Angsuran Tetap (Fixed),Tidak Layak
41,Married,BUMDes,7059711,10482347,TAPERA,KRR,TRUE,2466980,21,6,Angsuran Variabel (Variable),Dipertimbangkan
51,Widowed/Divorced,BUMDes,9195480,,TAPERA,KPP,TRUE,10811742,9,10,Angsuran Variabel (Variable),Dipertimbangkan
38,Married,POLRI,17062552,5106269,TAPERA,KPR,TRUE,23031514,5,2,Angsuran Variabel (Variable),Layak
29,Widowed/Divorced,POLRI,19241739,,FLPP,KPR,FALSE,7907547,32,6,Angsuran Variabel (Variable),Dipertimbangkan
70,Widowed/Divorced,pekerjaan mandiri,8391614,,TAPERA,KRR,FALSE,15882794,20,6,Angsuran Tetap (Fixed),Dipertimbangkan
62,Married,ASN,19502109,10820825,TAPERA,KRR,FALSE,22932648,16,9,Angsuran Variabel (Variable),Layak
70,Single,BUMDes,9976993,,TAPERA,KRR,FALSE,11699130,35,9,Angsuran Variabel (Variable),Dipertimbangkan
19,Married,Swasta,2811856,12631155,FLPP,KRR,TRUE,14785296,32,5,Angsuran Variabel (Variable),Dipertimbangkan
18,Married,BUMN,7830170,5601369,TAPERA,KPR,TRUE,29233549,34,4,Angsuran Tetap (Fixed),Dipertimbangkan
32,Widowed/Divorced,Swasta,19554448,,TAPERA,KRR,FALSE,8072255,8,6,Angsuran Tetap (Fixed),Dipertimbangkan
59,Widowed/Divorced,pekerjaan lain,5763428,,FLPP,KPP,TRUE,2203519,16,8,Angsuran Tetap (Fixed),Dipertimbangkan
54,Widowed/Divorced,Swasta,16225759,,FLPP,KRR,TRUE,4833212,2,8,Angsuran Variabel (Variable),Dipertimbangkan
66,Married,BUMN,2132669,10069715,FLPP,KPP,FALSE,10327035,25,5,Angsuran Variabel (Variable),Dipertimbangkan
65,Single,ASN,3835124,,FLPP,KPR,TRUE,3003872,18,10,Angsuran Tetap (Fixed),Dipertimbangkan
37,Single,BUMN,17621439,,TAPERA,KRR,TRUE,1632449,25,7,Angsuran Tetap (Fixed),Dipertimbangkan
41,Married,BUMDes,2490338,8531240,FLPP,KPP,FALSE,7903157,25,3,Angsuran Variabel (Variable),Dipertimbangkan
55,Married,POLRI,15464811,18867464,FLPP,KRR,TRUE,2753542,20,1,Angsuran Variabel (Variable),Dipertimbangkan
47,Married,TNI,12670383,1872150,FLPP,KRR,FALSE,21425901,22,5,Angsuran Tetap (Fixed),Dipertimbangkan
64,Married,TNI,8266015,1917550,FLPP,KPP,FALSE,12440195,28,7,Angsuran Tetap (Fixed),Dipertimbangkan
63,Married,PNS,2916581,4664486,FLPP,KPR,FALSE,19565471,25,5,Angsuran Variabel (Variable),Dipertimbangkan
67,Single,pekerjaan mandiri,18943614,,FLPP,KPP,TRUE,16552564,28,10,Angsuran Variabel (Variable),Dipertimbangkan
59,Widowed/Divorced,BUMN,18411826,,TAPERA,KRR,TRUE,9727531,11,7,Angsuran Variabel (Variable),Dipertimbangkan
42,Single,TNI,8993568,,FLPP,KPR,FALSE,5424913,1,5,Angsuran Variabel (Variable),Dipertimbangkan
64,Widowed/Divorced,TNI,10207095,,TAPERA,KRR,TRUE,3870140,16,9,Angsuran Tetap (Fixed),Dipertimbangkan
